QA output created by 1904

pcp-top output : Display default output
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:46:54 up 0 users, Load Average: 0.78, 0.79, 0.81
Tasks: 220 total,    1 running,    219 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:06:41         12     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_trace
10:06:41         13     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/0
10:06:41        239     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:04 kworker/3:1H-kblockd
10:06:41         15     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/0
10:06:41         16     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/0
10:06:41         17     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/0
10:06:41       2258     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            scsi_wq_3
10:06:41         18     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/1
10:06:41         19     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/1
10:06:41         20     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/1
10:06:41         21     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/1
10:06:41        470     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kmpathd
10:06:41        471     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      kmpath_handlerd
10:06:41         23     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/1:0H-events_highpri
10:06:41         24     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/2
10:06:41         25     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/2
10:06:41         26     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/2
10:06:41         27     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/2
10:06:41    1872892     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:4-mm_percpu_wq
10:06:41        252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             iscsi_eh
10:06:41        253     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      iscsi_conn_clea
10:06:41         29     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:0H-events_highpri
10:06:41         30     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/3
10:06:41         31     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/3
10:06:41         32     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/3
10:06:41         33     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/3
10:06:41         35     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:0H-events_highpri
10:06:41         40     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            kdevtmpfs
10:06:41         41     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00                netns
10:06:41         42     root     0     0       0.0g       0.0g          0    S     0   0.0 00:01              kauditd
10:06:41    1856555     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:1-cgroup_pidlist_destroy
10:06:41         43     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           khungtaskd
10:06:41         44     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           oom_reaper
10:06:41        941     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             xfsalloc
10:06:41         45     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            writeback
10:06:41        942     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs_mru_cache
10:06:41         46     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           kcompactd0
10:06:41        943     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-0
10:06:41         47     root     0     5       0.0g       0.0g          0    S     0   0.0 00:00                 ksmd
10:06:41        944     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-0
10:06:41         48     root     0    19       0.0g       0.0g          0    S     0   0.0 00:11           khugepaged
10:06:41    1864849     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:2-cgroup_pidlist_destroy
10:06:41        945     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-0
10:06:41         49     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               crypto
10:06:41        946     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:41         50     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00          kintegrityd
10:06:41       1395     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-1
10:06:41        947     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-blockgc/dm-
10:06:41         51     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kblockd
10:06:41       1396     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-1
10:06:41        948     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-log/dm-0
10:06:41         52     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00       blkcg_punt_bio
10:06:41    1862837     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/u8:3-events_unbound
10:06:41       1397     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-1
10:06:41        949     root     0     0       0.0g       0.0g          0    S     0   0.0 00:33         xfsaild/dm-0
10:06:41       1398     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:41         54     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           tpm_dev_wq
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:47:24 up 0 users, Load Average: 0.49, 0.71, 0.77
Tasks: 218 total,    1 running,    217 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:06:44    1844803      opc     0     0     94.42g      1.48g      64324    S   7.0  9.63 10:19                 node
10:06:44    1845630      opc     0     0      3.01g      0.99g      88716    S   1.5  6.44 07:28      language_server
10:06:44    1849781     root     0    10      2.13g      0.26g     101260    S   0.3  1.69 00:36        wlp-agent.ext
10:06:44    1741473      opc     0     0      1.28g      0.09g      48752    S   0.1  0.59 00:32                 node
10:06:44       2176     root     0     0      0.21g      0.04g      10736    S   0.1  0.27 00:39              fluentd
10:06:44       2479 oracle-cloud-agent     0     0      1.83g      0.03g      20404    S     0  0.22 00:37              oci-wlp
10:06:44       7175   ocarun     0     0      1.83g      0.03g      18944    S     0   0.2 00:51           runcommand
10:06:44     396306      pcp     0     0      0.12g      0.03g       7220    S     0   0.2 00:40             pmlogger
10:06:44       1739     root     0     0      0.39g      0.03g      15484    S   0.2  0.19 03:51                tuned
10:06:44     395785      pcp     0     0      0.57g      0.03g      12184    S   0.2  0.19 05:45              python3
10:06:44       2346 oracle-cloud-agent     0     0      1.89g      0.03g      16356    S   0.1  0.18 02:02                gomon
10:06:44       7190 oracle-cloud-agent     0     0      1.75g      0.03g      17048    S     0  0.18 00:32      unifiedmonitori
10:06:44    1849776     root     0    10      0.14g      0.02g      23372    S   0.1  0.16 00:01             osqueryd
10:06:44    1844772      opc     0     0      0.04g      0.02g      14428    S   0.1  0.12 00:11      code-03c265b1ad
10:06:44          1     root     0     0      0.24g      0.02g       9792    S     0  0.11 05:29              systemd
10:06:44     395776      opc     0     0      0.09g      0.01g       5956    R   0.2  0.08 04:30             pmdaproc
10:06:44       1121     root     0     0       0.1g      0.01g       7616    S     0  0.07 00:02        systemd-udevd
10:06:44    1741158      opc     0     0      0.09g      0.01g       8252    S     0  0.06 00:00              systemd
10:06:44       1803     root     0     0      0.08g      0.01g       7344    S     0  0.06 00:00             dhclient
10:06:44       9904   ocarun     0     0      0.09g      0.01g       8268    S     0  0.06 00:20              systemd
10:06:44    1741160      opc     0     0       0.3g      0.01g         20    S     0  0.05 00:00             (sd-pam)
10:06:44    1875794      opc     0     0      0.02g      0.01g       3416    S     0  0.04 00:00                 bash
10:06:44    1840404      opc     0     0      0.02g      0.01g       3592    S     0  0.04 00:00                 bash
10:06:44    1844878      opc     0     0      0.01g       0.0g       3328    S     0  0.03 00:03                  pet
10:06:44     396527      pcp     0     0      0.08g       0.0g       3508    S     0  0.03 00:00              pmpause
10:06:44       2261   chrony     0     0      0.04g       0.0g       3040    S     0  0.02 00:00              chronyd
10:06:44    1844903      opc     0     0      0.01g       0.0g       2800    S     0  0.02 00:00                   sh
10:06:44       9868     root     0     0      0.02g       0.0g       2020    S     0  0.01 00:00                  atd
10:06:44         14     root     0     0       0.0g       0.0g          0    I   0.1   0.0 02:24            rcu_sched
10:06:44    1871813     root     0     0       0.0g       0.0g          0    I   0.1   0.0 00:00   kworker/0:1-events
10:06:44          2     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00             kthreadd
10:06:44          3     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               rcu_gp
10:06:44       2916     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           jbd2/sdb-8
10:06:44          4     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           rcu_par_gp
10:06:44          5     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         slub_flushwq
10:06:44       2918     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      ext4-rsv-conver
10:06:44       2246     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            scsi_eh_3
10:06:44          7     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/0:0H-events_highpri
10:06:44       2250     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           scsi_tmf_3
10:06:44         10     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         mm_percpu_wq
10:06:44         11     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_rude_
10:06:44       2252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            iscsi_q_3
10:06:44        236     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:02 kworker/0:1H-kblockd
10:06:44         12     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_trace
10:06:44         13     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/0
10:06:44        239     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:04 kworker/3:1H-kblockd
10:06:44         15     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/0
10:06:44         16     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/0
10:06:44         17     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/0
10:06:44       2258     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            scsi_wq_3
10:06:44         18     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/1
10:06:44         19     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/1
10:06:44         20     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/1
10:06:44         21     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/1
10:06:44        470     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kmpathd
10:06:44        471     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      kmpath_handlerd
10:06:44         23     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/1:0H-events_highpri
10:06:44         24     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/2
10:06:44         25     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/2
10:06:44         26     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/2
10:06:44         27     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/2
10:06:44    1872892     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:4-mm_percpu_wq
10:06:44        252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             iscsi_eh
10:06:44        253     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      iscsi_conn_clea
10:06:44         29     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:0H-events_highpri
10:06:44         30     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/3
10:06:44         31     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/3
10:06:44         32     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/3
10:06:44         33     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/3
10:06:44         35     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:0H-events_highpri
10:06:44         40     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            kdevtmpfs
10:06:44         41     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00                netns
10:06:44         42     root     0     0       0.0g       0.0g          0    S     0   0.0 00:01              kauditd
10:06:44    1856555     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:1-cgroup_pidlist_destroy
10:06:44         43     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           khungtaskd
10:06:44         44     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           oom_reaper
10:06:44        941     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             xfsalloc
10:06:44         45     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            writeback
10:06:44        942     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs_mru_cache
10:06:44         46     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           kcompactd0
10:06:44        943     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-0
10:06:44         47     root     0     5       0.0g       0.0g          0    S     0   0.0 00:00                 ksmd
10:06:44        944     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-0
10:06:44         48     root     0    19       0.0g       0.0g          0    S     0   0.0 00:11           khugepaged
10:06:44    1864849     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:2-cgroup_pidlist_destroy
10:06:44        945     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-0
10:06:44         49     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               crypto
10:06:44        946     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:44         50     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00          kintegrityd
10:06:44       1395     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-1
10:06:44        947     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-blockgc/dm-
10:06:44         51     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kblockd
10:06:44       1396     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-1
10:06:44        948     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-log/dm-0
10:06:44         52     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00       blkcg_punt_bio
10:06:44    1862837     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/u8:3-events_unbound
10:06:44       1397     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-1
10:06:44        949     root     0     0       0.0g       0.0g          0    S     0   0.0 00:33         xfsaild/dm-0
10:06:44       1398     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:44         54     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           tpm_dev_wq
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:47:24 up 0 users, Load Average: 0.49, 0.71, 0.77
Tasks: 218 total,    1 running,    217 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:06:47    1844803      opc     0     0     94.42g      1.48g      64324    S   7.0  9.63 10:19                 node
10:06:47    1845630      opc     0     0      3.01g      0.99g      88716    S   1.5  6.44 07:28      language_server
10:06:47    1849781     root     0    10      2.13g      0.26g     101260    S   0.3  1.69 00:36        wlp-agent.ext
10:06:47    1741473      opc     0     0      1.28g      0.09g      48752    S   0.1  0.59 00:32                 node
10:06:47       2176     root     0     0      0.21g      0.04g      10736    S   0.1  0.27 00:39              fluentd
10:06:47       2479 oracle-cloud-agent     0     0      1.83g      0.03g      20404    S     0  0.22 00:37              oci-wlp
10:06:47       7175   ocarun     0     0      1.83g      0.03g      18944    S     0   0.2 00:51           runcommand
10:06:47     396306      pcp     0     0      0.12g      0.03g       7220    S     0   0.2 00:40             pmlogger
10:06:47       1739     root     0     0      0.39g      0.03g      15484    S   0.2  0.19 03:51                tuned
10:06:47     395785      pcp     0     0      0.57g      0.03g      12184    S   0.2  0.19 05:45              python3
10:06:47       2346 oracle-cloud-agent     0     0      1.89g      0.03g      16356    S   0.1  0.18 02:02                gomon
10:06:47       7190 oracle-cloud-agent     0     0      1.75g      0.03g      17048    S     0  0.18 00:32      unifiedmonitori
10:06:47    1849776     root     0    10      0.14g      0.02g      23372    S   0.1  0.16 00:01             osqueryd
10:06:47    1844772      opc     0     0      0.04g      0.02g      14428    S   0.1  0.12 00:11      code-03c265b1ad
10:06:47          1     root     0     0      0.24g      0.02g       9792    S     0  0.11 05:29              systemd
10:06:47     395776      opc     0     0      0.09g      0.01g       5956    R   0.2  0.08 04:30             pmdaproc
10:06:47       1121     root     0     0       0.1g      0.01g       7616    S     0  0.07 00:02        systemd-udevd
10:06:47    1741158      opc     0     0      0.09g      0.01g       8252    S     0  0.06 00:00              systemd
10:06:47       1803     root     0     0      0.08g      0.01g       7344    S     0  0.06 00:00             dhclient
10:06:47       9904   ocarun     0     0      0.09g      0.01g       8268    S     0  0.06 00:20              systemd
10:06:47    1741160      opc     0     0       0.3g      0.01g         20    S     0  0.05 00:00             (sd-pam)
10:06:47    1875794      opc     0     0      0.02g      0.01g       3416    S     0  0.04 00:00                 bash
10:06:47    1840404      opc     0     0      0.02g      0.01g       3592    S     0  0.04 00:00                 bash
10:06:47    1844878      opc     0     0      0.01g       0.0g       3328    S     0  0.03 00:03                  pet
10:06:47     396527      pcp     0     0      0.08g       0.0g       3508    S     0  0.03 00:00              pmpause
10:06:47       2261   chrony     0     0      0.04g       0.0g       3040    S     0  0.02 00:00              chronyd
10:06:47    1844903      opc     0     0      0.01g       0.0g       2800    S     0  0.02 00:00                   sh
10:06:47       9868     root     0     0      0.02g       0.0g       2020    S     0  0.01 00:00                  atd
10:06:47         14     root     0     0       0.0g       0.0g          0    I   0.1   0.0 02:24            rcu_sched
10:06:47    1871813     root     0     0       0.0g       0.0g          0    I   0.1   0.0 00:00   kworker/0:1-events
10:06:47          2     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00             kthreadd
10:06:47          3     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               rcu_gp
10:06:47       2916     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           jbd2/sdb-8
10:06:47          4     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           rcu_par_gp
10:06:47          5     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         slub_flushwq
10:06:47       2918     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      ext4-rsv-conver
10:06:47       2246     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            scsi_eh_3
10:06:47          7     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/0:0H-events_highpri
10:06:47       2250     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           scsi_tmf_3
10:06:47         10     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         mm_percpu_wq
10:06:47         11     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_rude_
10:06:47       2252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            iscsi_q_3
10:06:47        236     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:02 kworker/0:1H-kblockd
10:06:47         12     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_trace
10:06:47         13     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/0
10:06:47        239     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:04 kworker/3:1H-kblockd
10:06:47         15     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/0
10:06:47         16     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/0
10:06:47         17     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/0
10:06:47       2258     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            scsi_wq_3
10:06:47         18     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/1
10:06:47         19     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/1
10:06:47         20     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/1
10:06:47         21     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/1
10:06:47        470     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kmpathd
10:06:47        471     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      kmpath_handlerd
10:06:47         23     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/1:0H-events_highpri
10:06:47         24     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/2
10:06:47         25     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/2
10:06:47         26     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/2
10:06:47         27     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/2
10:06:47    1872892     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:4-mm_percpu_wq
10:06:47        252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             iscsi_eh
10:06:47        253     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      iscsi_conn_clea
10:06:47         29     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:0H-events_highpri
10:06:47         30     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/3
10:06:47         31     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/3
10:06:47         32     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/3
10:06:47         33     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/3
10:06:47         35     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:0H-events_highpri
10:06:47         40     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            kdevtmpfs
10:06:47         41     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00                netns
10:06:47         42     root     0     0       0.0g       0.0g          0    S     0   0.0 00:01              kauditd
10:06:47    1856555     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:1-cgroup_pidlist_destroy
10:06:47         43     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           khungtaskd
10:06:47         44     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           oom_reaper
10:06:47        941     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             xfsalloc
10:06:47         45     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            writeback
10:06:47        942     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs_mru_cache
10:06:47         46     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           kcompactd0
10:06:47        943     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-0
10:06:47         47     root     0     5       0.0g       0.0g          0    S     0   0.0 00:00                 ksmd
10:06:47        944     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-0
10:06:47         48     root     0    19       0.0g       0.0g          0    S     0   0.0 00:11           khugepaged
10:06:47    1864849     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:2-cgroup_pidlist_destroy
10:06:47        945     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-0
10:06:47         49     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               crypto
10:06:47        946     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:47         50     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00          kintegrityd
10:06:47       1395     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-1
10:06:47        947     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-blockgc/dm-
10:06:47         51     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kblockd
10:06:47       1396     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-1
10:06:47        948     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-log/dm-0
10:06:47         52     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00       blkcg_punt_bio
10:06:47    1862837     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/u8:3-events_unbound
10:06:47       1397     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-1
10:06:47        949     root     0     0       0.0g       0.0g          0    S     0   0.0 00:33         xfsaild/dm-0
10:06:47       1398     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:47         54     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           tpm_dev_wq
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:47:24 up 0 users, Load Average: 0.49, 0.71, 0.77
Tasks: 218 total,    1 running,    217 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:06:50    1844803      opc     0     0     94.42g      1.48g      64324    S   7.3  9.63 10:19                 node
10:06:50    1845630      opc     0     0      3.01g      0.99g      88716    S   1.5  6.44 07:28      language_server
10:06:50    1845523      opc     0     0     13.72g      0.64g      58020    S   0.1  4.18 01:13                 node
10:06:50    1849781     root     0    10      2.13g      0.26g     101260    S   0.7  1.69 00:36        wlp-agent.ext
10:06:50    1741351      opc     0     0     11.36g      0.17g      53444    S   0.2  1.13 00:37                 node
10:06:50    1741473      opc     0     0      1.28g      0.09g      48752    S   0.2  0.59 00:32                 node
10:06:50       2185     root     0     0      0.54g      0.04g      10628    S   0.1  0.28 01:00                 pcsd
10:06:50       3801     root     0     0      0.19g      0.03g      13188    S   0.1  0.22 00:28                 pcsd
10:06:50       2479 oracle-cloud-agent     0     0      1.83g      0.03g      20404    S     0  0.22 00:37              oci-wlp
10:06:50       7175   ocarun     0     0      1.83g      0.03g      18944    S     0   0.2 00:51           runcommand
10:06:50     396306      pcp     0     0      0.12g      0.03g       7220    S     0   0.2 00:40             pmlogger
10:06:50     395785      pcp     0     0      0.57g      0.03g      12184    S   0.2  0.19 05:45              python3
10:06:50       1739     root     0     0      0.39g      0.03g      15484    S   0.1  0.19 03:51                tuned
10:06:50       7190 oracle-cloud-agent     0     0      1.75g      0.03g      17048    S     0  0.18 00:32      unifiedmonitori
10:06:50    1849776     root     0    10      0.14g      0.02g      23372    S   0.1  0.16 00:01             osqueryd
